year,group,sys,topic,n,n_u,n_t,avg,avg_t
2014,udel_fang,UDInfoWebENT,255,1000,743,257,1.18203309692671,2.49514563106796
2014,udel_fang,UDInfoWebENT,256,1000,806,194,1.1441647597254,2.85294117647059
2014,udel_fang,UDInfoWebENT,257,1000,748,252,1.17508813160987,2.44660194174757
2014,udel_fang,UDInfoWebENT,258,1000,757,243,1.18343195266272,2.76136363636364
2014,udel_fang,UDInfoWebENT,259,1000,788,212,1.17508813160987,3.36507936507937
2014,udel_fang,UDInfoWebENT,260,1000,737,263,1.17370892018779,2.28695652173913
2014,udel_fang,UDInfoWebENT,261,1000,775,225,1.14025085518814,2.20588235294118
2014,udel_fang,UDInfoWebENT,262,1000,780,220,1.14942528735632,2.44444444444444
2014,udel_fang,UDInfoWebENT,263,1000,676,324,1.22399020807834,2.29787234042553
2014,udel_fang,UDInfoWebENT,264,1000,757,243,1.15207373271889,2.18918918918919
2014,udel_fang,UDInfoWebENT,265,1000,739,261,1.17233294255569,2.28947368421053
2014,udel_fang,UDInfoWebENT,266,1000,723,277,1.19760479041916,2.47321428571429
2014,udel_fang,UDInfoWebENT,267,1000,757,243,1.18063754427391,2.7
2014,udel_fang,UDInfoWebENT,268,1000,801,199,1.15473441108545,3.06153846153846
2014,udel_fang,UDInfoWebENT,269,1000,505,495,1.47275405007364,2.8448275862069
2014,udel_fang,UDInfoWebENT,270,1000,801,199,1.12994350282486,2.36904761904762
2014,udel_fang,UDInfoWebENT,271,1000,827,173,1.11234705228031,2.40277777777778
2014,udel_fang,UDInfoWebENT,272,1000,775,225,1.13507377979569,2.12264150943396
2014,udel_fang,UDInfoWebENT,273,1000,738,262,1.19617224880383,2.6734693877551
2014,udel_fang,UDInfoWebENT,274,1000,574,426,1.30548302872063,2.21875
2014,udel_fang,UDInfoWebENT,275,1000,846,154,1.08813928182807,2.10958904109589
2014,udel_fang,UDInfoWebENT,276,1000,751,249,1.15340253748558,2.14655172413793
2014,udel_fang,UDInfoWebENT,277,1000,523,477,1.74825174825175,9.73469387755102
2014,udel_fang,UDInfoWebENT,278,1000,623,377,1.27713920817369,2.35625
2014,udel_fang,UDInfoWebENT,279,1000,663,337,1.25156445556946,2.47794117647059
2014,udel_fang,UDInfoWebENT,280,1000,659,341,1.29032258064516,2.93965517241379
2014,udel_fang,UDInfoWebENT,281,1000,728,272,1.24223602484472,3.53246753246753
2014,udel_fang,UDInfoWebENT,282,1000,685,315,1.23609394313968,2.54032258064516
2014,udel_fang,UDInfoWebENT,283,1000,818,182,1.12866817155756,2.67647058823529
2014,udel_fang,UDInfoWebENT,284,1000,809,191,1.11358574610245,2.14606741573034
2014,udel_fang,UDInfoWebENT,285,1000,741,259,1.18063754427391,2.44339622641509
2014,udel_fang,UDInfoWebENT,286,1000,726,274,1.20772946859903,2.68627450980392
2014,udel_fang,UDInfoWebENT,287,1000,441,559,1.82815356489945,5.27358490566038
2014,udel_fang,UDInfoWebENT,288,1000,779,221,1.13378684807256,2.14563106796117
2014,udel_fang,UDInfoWebENT,289,1000,793,207,1.12739571589628,2.20212765957447
2014,udel_fang,UDInfoWebENT,290,1000,803,197,1.12485939257593,2.2906976744186
2014,udel_fang,UDInfoWebENT,291,1000,576,424,1.36798905608755,2.73548387096774
2014,udel_fang,UDInfoWebENT,292,1000,9,991,66.6666666666667,165.166666666667
2014,udel_fang,UDInfoWebENT,293,1000,645,355,1.26903553299492,2.48251748251748
2014,udel_fang,UDInfoWebENT,294,1000,700,300,1.23304562268804,2.7027027027027
2014,udel_fang,UDInfoWebENT,295,1000,651,349,1.32275132275132,3.32380952380952
2014,udel_fang,UDInfoWebENT,296,1000,780,220,1.13507377979569,2.17821782178218
2014,udel_fang,UDInfoWebENT,297,1000,796,204,1.13507377979569,2.4
2014,udel_fang,UDInfoWebENT,298,1000,764,236,1.18343195266272,2.91358024691358
2014,udel_fang,UDInfoWebENT,299,1000,733,267,1.194743130227,2.56730769230769
2014,udel_fang,UDInfoWebENT,300,1000,750,250,1.16279069767442,2.27272727272727
2014,udel_fang,UDInfoWebLES,251,1000,427,573,2.12314225053079,13.0227272727273
2014,udel_fang,UDInfoWebLES,252,1000,775,225,1.15606936416185,2.5
2014,udel_fang,UDInfoWebLES,253,1000,823,177,1.11111111111111,2.2987012987013
2014,udel_fang,UDInfoWebLES,254,1000,795,205,1.13250283125708,2.32954545454545
2014,udel_fang,UDInfoWebLES,255,1000,743,257,1.18203309692671,2.49514563106796
2014,udel_fang,UDInfoWebLES,256,1000,806,194,1.1441647597254,2.85294117647059
2014,udel_fang,UDInfoWebLES,257,1000,748,252,1.17508813160987,2.44660194174757
2014,udel_fang,UDInfoWebLES,258,1000,757,243,1.18343195266272,2.76136363636364
2014,udel_fang,UDInfoWebLES,259,1000,788,212,1.17508813160987,3.36507936507937
2014,udel_fang,UDInfoWebLES,260,1000,737,263,1.17370892018779,2.28695652173913
2014,udel_fang,UDInfoWebLES,261,1000,775,225,1.14025085518814,2.20588235294118
2014,udel_fang,UDInfoWebLES,262,1000,780,220,1.14942528735632,2.44444444444444
2014,udel_fang,UDInfoWebLES,263,1000,676,324,1.22399020807834,2.29787234042553
2014,udel_fang,UDInfoWebLES,264,1000,757,243,1.15207373271889,2.18918918918919
2014,udel_fang,UDInfoWebLES,265,1000,739,261,1.17233294255569,2.28947368421053
2014,udel_fang,UDInfoWebLES,266,1000,723,277,1.19760479041916,2.47321428571429
2014,udel_fang,UDInfoWebLES,267,1000,757,243,1.18063754427391,2.7
2014,udel_fang,UDInfoWebLES,268,1000,801,199,1.15473441108545,3.06153846153846
2014,udel_fang,UDInfoWebLES,269,1000,505,495,1.47275405007364,2.8448275862069
2014,udel_fang,UDInfoWebLES,270,1000,801,199,1.12994350282486,2.36904761904762
2014,udel_fang,UDInfoWebLES,271,1000,827,173,1.11234705228031,2.40277777777778
2014,udel_fang,UDInfoWebLES,272,1000,775,225,1.13507377979569,2.12264150943396
2014,udel_fang,UDInfoWebLES,273,1000,738,262,1.19617224880383,2.6734693877551
2014,udel_fang,UDInfoWebLES,274,1000,574,426,1.30548302872063,2.21875
2014,udel_fang,UDInfoWebLES,275,1000,846,154,1.08813928182807,2.10958904109589
2014,udel_fang,UDInfoWebLES,276,1000,751,249,1.15340253748558,2.14655172413793
2014,udel_fang,UDInfoWebLES,277,1000,523,477,1.74825174825175,9.73469387755102
2014,udel_fang,UDInfoWebLES,278,1000,623,377,1.27713920817369,2.35625
2014,udel_fang,UDInfoWebLES,279,1000,663,337,1.25156445556946,2.47794117647059
2014,udel_fang,UDInfoWebLES,280,1000,659,341,1.29032258064516,2.93965517241379
2014,udel_fang,UDInfoWebLES,281,1000,728,272,1.24223602484472,3.53246753246753
2014,udel_fang,UDInfoWebLES,282,1000,685,315,1.23609394313968,2.54032258064516
2014,udel_fang,UDInfoWebLES,283,1000,818,182,1.12866817155756,2.67647058823529
2014,udel_fang,UDInfoWebLES,284,1000,809,191,1.11358574610245,2.14606741573034
2014,udel_fang,UDInfoWebLES,285,1000,741,259,1.18063754427391,2.44339622641509
2014,udel_fang,UDInfoWebLES,286,1000,726,274,1.20772946859903,2.68627450980392
2014,udel_fang,UDInfoWebLES,287,1000,441,559,1.82815356489945,5.27358490566038
2014,udel_fang,UDInfoWebLES,288,1000,779,221,1.13378684807256,2.14563106796117
2014,udel_fang,UDInfoWebLES,289,1000,793,207,1.12739571589628,2.20212765957447
2014,udel_fang,UDInfoWebLES,290,1000,803,197,1.12485939257593,2.2906976744186
2014,udel_fang,UDInfoWebLES,291,1000,576,424,1.36798905608755,2.73548387096774
2014,udel_fang,UDInfoWebLES,292,1000,9,991,66.6666666666667,165.166666666667
2014,udel_fang,UDInfoWebLES,293,1000,645,355,1.26903553299492,2.48251748251748
2014,udel_fang,UDInfoWebLES,294,1000,700,300,1.23304562268804,2.7027027027027
2014,udel_fang,UDInfoWebLES,295,1000,651,349,1.32275132275132,3.32380952380952
2014,udel_fang,UDInfoWebLES,296,1000,780,220,1.13507377979569,2.17821782178218
2014,udel_fang,UDInfoWebLES,297,1000,796,204,1.13507377979569,2.4
2014,udel_fang,UDInfoWebLES,298,1000,764,236,1.18343195266272,2.91358024691358
2014,udel_fang,UDInfoWebLES,299,1000,733,267,1.194743130227,2.56730769230769
2014,udel_fang,UDInfoWebLES,300,1000,750,250,1.16279069767442,2.27272727272727
2014,Group.Xu,Zerg,251,1000,1000,0,1,
2014,Group.Xu,Zerg,252,1000,1000,0,1,
2014,Group.Xu,Zerg,253,1000,1000,0,1,
2014,Group.Xu,Zerg,254,1000,1000,0,1,
2014,Group.Xu,Zerg,255,949,949,0,1,
2014,Group.Xu,Zerg,256,1000,1000,0,1,
2014,Group.Xu,Zerg,257,1000,1000,0,1,
2014,Group.Xu,Zerg,258,1000,1000,0,1,
2014,Group.Xu,Zerg,259,1000,1000,0,1,
2014,Group.Xu,Zerg,260,1000,1000,0,1,
2014,Group.Xu,Zerg,261,1000,1000,0,1,
2014,Group.Xu,Zerg,262,1000,1000,0,1,
2014,Group.Xu,Zerg,263,1000,1000,0,1,
2014,Group.Xu,Zerg,264,1000,1000,0,1,
2014,Group.Xu,Zerg,265,1000,1000,0,1,
2014,Group.Xu,Zerg,266,1000,1000,0,1,
2014,Group.Xu,Zerg,267,899,899,0,1,
2014,Group.Xu,Zerg,268,1000,1000,0,1,
2014,Group.Xu,Zerg,269,1000,1000,0,1,
2014,Group.Xu,Zerg,270,1000,1000,0,1,
2014,Group.Xu,Zerg,271,1000,1000,0,1,
2014,Group.Xu,Zerg,272,1000,1000,0,1,
2014,Group.Xu,Zerg,273,1000,1000,0,1,
2014,Group.Xu,Zerg,274,1000,1000,0,1,
2014,Group.Xu,Zerg,275,1000,1000,0,1,
2014,Group.Xu,Zerg,276,1000,1000,0,1,
2014,Group.Xu,Zerg,277,1000,1000,0,1,
2014,Group.Xu,Zerg,278,1000,1000,0,1,
2014,Group.Xu,Zerg,279,1000,1000,0,1,
2014,Group.Xu,Zerg,280,1000,1000,0,1,
2014,Group.Xu,Zerg,281,1000,1000,0,1,
2014,Group.Xu,Zerg,282,1000,1000,0,1,
2014,Group.Xu,Zerg,283,1000,1000,0,1,
2014,Group.Xu,Zerg,284,1000,1000,0,1,
2014,Group.Xu,Zerg,285,1000,1000,0,1,
2014,Group.Xu,Zerg,286,1000,1000,0,1,
2014,Group.Xu,Zerg,287,1000,1000,0,1,
2014,Group.Xu,Zerg,288,1000,1000,0,1,
2014,Group.Xu,Zerg,289,1000,1000,0,1,
2014,Group.Xu,Zerg,290,1000,1000,0,1,
2014,Group.Xu,Zerg,291,1000,1000,0,1,
2014,Group.Xu,Zerg,292,1000,1000,0,1,
2014,Group.Xu,Zerg,293,1000,1000,0,1,
2014,Group.Xu,Zerg,294,1000,1000,0,1,
2014,Group.Xu,Zerg,295,1000,1000,0,1,
2014,Group.Xu,Zerg,296,1000,1000,0,1,
2014,Group.Xu,Zerg,297,1000,1000,0,1,
2014,Group.Xu,Zerg,298,1000,1000,0,1,
2014,Group.Xu,Zerg,299,1000,1000,0,1,
2014,Group.Xu,Zerg,300,1000,1000,0,1,
2014,udel,udel_itu,251,1000,455,545,1.65837479270315,3.68243243243243
2014,udel,udel_itu,252,1000,425,575,1.69204737732657,3.46385542168675
2014,udel,udel_itu,253,1000,273,727,2.45700245700246,5.42537313432836
2014,udel,udel_itu,254,1000,274,726,2.20264317180617,4.03333333333333
2014,udel,udel_itu,255,1000,605,395,1.38888888888889,3.43478260869565
2014,udel,udel_itu,256,1000,533,467,1.48367952522255,3.31205673758865
2014,udel,udel_itu,257,1000,552,448,1.39664804469274,2.73170731707317
2014,udel,udel_itu,258,1000,637,363,1.26262626262626,2.34193548387097
2014,udel,udel_itu,259,1000,372,628,1.91570881226054,4.18666666666667
2014,udel,udel_itu,260,1000,783,217,1.16144018583043,2.78205128205128
2014,udel,udel_itu,261,1000,527,473,1.43884892086331,2.81547619047619
2014,udel,udel_itu,262,1000,459,541,1.65016501650165,3.68027210884354
2014,udel,udel_itu,263,1000,688,312,1.22699386503067,2.45669291338583
2014,udel,udel_itu,264,1000,565,435,1.34228187919463,2.41666666666667
2014,udel,udel_itu,265,1000,394,606,1.82481751824818,3.93506493506494
2014,udel,udel_itu,266,1000,736,264,1.17647058823529,2.31578947368421
2014,udel,udel_itu,267,1000,266,734,3.02114803625378,11.2923076923077
2014,udel,udel_itu,268,1000,667,333,1.32100396301189,3.7
2014,udel,udel_itu,269,1000,593,407,1.40056022408964,3.36363636363636
2014,udel,udel_itu,270,1000,189,811,2.88184438040346,5.13291139240506
2014,udel,udel_itu,271,1000,569,431,1.34952766531714,2.50581395348837
2014,udel,udel_itu,272,1000,257,743,3.36700336700337,18.575
2014,udel,udel_itu,273,1000,577,423,1.35135135135135,2.59509202453988
2014,udel,udel_itu,274,1000,446,554,1.74825174825175,4.3968253968254
2014,udel,udel_itu,275,1000,431,569,1.59744408945687,2.91794871794872
2014,udel,udel_itu,276,1000,541,459,1.3531799729364,2.31818181818182
2014,udel,udel_itu,277,1000,197,803,3.81679389312977,12.3538461538462
2014,udel,udel_itu,278,1000,501,499,1.52905198776758,3.26143790849673
2014,udel,udel_itu,279,1000,573,427,1.4367816091954,3.47154471544715
2014,udel,udel_itu,280,1000,585,415,1.31233595800525,2.34463276836158
2014,udel,udel_itu,281,1000,611,389,1.30039011703511,2.4620253164557
2014,udel,udel_itu,282,1000,524,476,1.5625,4.10344827586207
2014,udel,udel_itu,283,1000,222,778,2.72479564032698,5.36551724137931
2014,udel,udel_itu,284,1000,427,573,1.81488203266788,4.62096774193548
2014,udel,udel_itu,285,1000,465,535,1.6,3.34375
2014,udel,udel_itu,286,1000,506,494,1.51745068285281,3.22875816993464
2014,udel,udel_itu,287,1000,337,663,1.87265917602996,3.36548223350254
2014,udel,udel_itu,288,1000,226,774,3.41296928327645,11.5522388059701
2014,udel,udel_itu,289,1000,555,445,1.5015015015015,4.00900900900901
2014,udel,udel_itu,290,1000,310,690,2.17864923747277,4.63087248322148
2014,udel,udel_itu,291,1000,447,553,1.69491525423729,3.86713286713287
2014,udel,udel_itu,292,1000,605,395,1.29198966408269,2.33727810650888
2014,udel,udel_itu,293,1000,628,372,1.27226463104326,2.35443037974684
2014,udel,udel_itu,294,1000,694,306,1.25628140703518,3
2014,udel,udel_itu,295,1000,571,429,1.3351134846462,2.41011235955056
2014,udel,udel_itu,296,1000,351,649,2.06185567010309,4.84328358208955
2014,udel,udel_itu,297,1000,364,636,1.91204588910134,4
2014,udel,udel_itu,298,1000,359,641,1.93798449612403,4.0828025477707
2014,udel,udel_itu,299,1000,549,451,1.50829562594268,3.95614035087719
2014,udel,udel_itu,300,1000,918,82,1.04493207941484,2.1025641025641
2014,udel,udel_itub,251,1000,820,180,1.10864745011086,2.19512195121951
2014,udel,udel_itub,252,1000,787,213,1.13765642775882,2.31521739130435
2014,udel,udel_itub,253,1000,668,332,1.24069478908189,2.40579710144928
2014,udel,udel_itub,254,1000,794,206,1.12739571589628,2.21505376344086
2014,udel,udel_itub,255,1000,900,100,1.06609808102345,2.63157894736842
2014,udel,udel_itub,256,1000,553,447,1.4367816091954,3.12587412587413
2014,udel,udel_itub,257,1000,617,383,1.32275132275132,2.75539568345324
2014,udel,udel_itub,258,1000,781,219,1.13765642775882,2.23469387755102
2014,udel,udel_itub,259,1000,671,329,1.23762376237624,2.4014598540146
2014,udel,udel_itub,260,1000,770,230,1.16959064327485,2.70588235294118
2014,udel,udel_itub,261,1000,710,290,1.20336943441637,2.39669421487603
2014,udel,udel_itub,262,1000,776,224,1.14155251141553,2.24
2014,udel,udel_itub,263,1000,841,159,1.09769484083425,2.27142857142857
2014,udel,udel_itub,264,1000,660,340,1.22549019607843,2.17948717948718
2014,udel,udel_itub,265,1000,561,439,1.37741046831956,2.66060606060606
2014,udel,udel_itub,266,1000,894,106,1.05820105820106,2.07843137254902
2014,udel,udel_itub,267,1000,733,267,1.16822429906542,2.17073170731707
2014,udel,udel_itub,268,1000,738,262,1.18203309692671,2.42592592592593
2014,udel,udel_itub,269,1000,691,309,1.22549019607843,2.472
2014,udel,udel_itub,270,1000,902,98,1.05708245243129,2.22727272727273
2014,udel,udel_itub,271,1000,736,264,1.17647058823529,2.31578947368421
2014,udel,udel_itub,272,1000,187,813,2.76243093922652,4.64571428571429
2014,udel,udel_itub,273,1000,778,222,1.14678899082569,2.36170212765957
2014,udel,udel_itub,274,1000,940,60,1.03305785123967,2.14285714285714
2014,udel,udel_itub,275,1000,727,273,1.18483412322275,2.33333333333333
2014,udel,udel_itub,276,1000,657,343,1.25,2.3986013986014
2014,udel,udel_itub,277,1000,348,652,2.04498977505112,4.62411347517731
2014,udel,udel_itub,278,1000,804,196,1.11856823266219,2.17777777777778
2014,udel,udel_itub,279,1000,893,107,1.07874865156419,3.14705882352941
2014,udel,udel_itub,280,1000,746,254,1.15740740740741,2.15254237288136
2014,udel,udel_itub,281,1000,821,179,1.10741971207087,2.18292682926829
2014,udel,udel_itub,282,1000,774,226,1.14678899082569,2.30612244897959
2014,udel,udel_itub,283,1000,673,327,1.24843945068664,2.5546875
2014,udel,udel_itub,284,1000,658,342,1.25470514429109,2.46043165467626
2014,udel,udel_itub,285,1000,776,224,1.14285714285714,2.26262626262626
2014,udel,udel_itub,286,1000,776,224,1.14285714285714,2.26262626262626
2014,udel,udel_itub,287,1000,597,403,1.30718954248366,2.39880952380952
2014,udel,udel_itub,288,1000,956,44,1.02564102564103,2.31578947368421
2014,udel,udel_itub,289,1000,723,277,1.18203309692671,2.2520325203252
2014,udel,udel_itub,290,1000,690,310,1.21359223300971,2.3134328358209
2014,udel,udel_itub,291,1000,806,194,1.11482720178372,2.13186813186813
2014,udel,udel_itub,292,1000,640,360,1.25,2.25
2014,udel,udel_itub,293,1000,693,307,1.20192307692308,2.20863309352518
2014,udel,udel_itub,294,1000,950,50,1.02774922918808,2.17391304347826
2014,udel,udel_itub,295,1000,502,498,1.40252454417952,2.36018957345972
2014,udel,udel_itub,296,1000,464,536,1.70940170940171,4.4297520661157
2014,udel,udel_itub,297,1000,820,180,1.11482720178372,2.33766233766234
2014,udel,udel_itub,298,1000,559,441,1.34770889487871,2.40983606557377
2014,udel,udel_itub,299,1000,890,110,1.06382978723404,2.2
2014,udel,udel_itub,300,1000,663,337,1.24378109452736,2.39007092198582
2014,uogTr,uogTrDuax,251,1000,1000,0,1,
2014,uogTr,uogTrDuax,252,1000,1000,0,1,
2014,uogTr,uogTrDuax,253,1000,1000,0,1,
2014,uogTr,uogTrDuax,254,1000,1000,0,1,
2014,uogTr,uogTrDuax,255,1000,1000,0,1,
2014,uogTr,uogTrDuax,256,1000,1000,0,1,
2014,uogTr,uogTrDuax,257,1000,1000,0,1,
2014,uogTr,uogTrDuax,258,1000,1000,0,1,
2014,uogTr,uogTrDuax,259,1000,1000,0,1,
2014,uogTr,uogTrDuax,260,1000,1000,0,1,
2014,uogTr,uogTrDuax,261,1000,1000,0,1,
2014,uogTr,uogTrDuax,262,1000,1000,0,1,
2014,uogTr,uogTrDuax,263,1000,1000,0,1,
2014,uogTr,uogTrDuax,264,1000,1000,0,1,
2014,uogTr,uogTrDuax,265,1000,1000,0,1,
2014,uogTr,uogTrDuax,266,1000,1000,0,1,
2014,uogTr,uogTrDuax,267,1000,1000,0,1,
2014,uogTr,uogTrDuax,268,1000,1000,0,1,
2014,uogTr,uogTrDuax,269,1000,1000,0,1,
2014,uogTr,uogTrDuax,270,1000,1000,0,1,
2014,uogTr,uogTrDuax,271,1000,1000,0,1,
2014,uogTr,uogTrDuax,272,1000,1000,0,1,
2014,uogTr,uogTrDuax,273,1000,1000,0,1,
2014,uogTr,uogTrDuax,274,1000,1000,0,1,
2014,uogTr,uogTrDuax,275,1000,1000,0,1,
2014,uogTr,uogTrDuax,276,1000,1000,0,1,
2014,uogTr,uogTrDuax,277,1000,1000,0,1,
2014,uogTr,uogTrDuax,278,1000,1000,0,1,
2014,uogTr,uogTrDuax,279,1000,1000,0,1,
2014,uogTr,uogTrDuax,280,1000,1000,0,1,
2014,uogTr,uogTrDuax,281,1000,1000,0,1,
2014,uogTr,uogTrDuax,282,1000,1000,0,1,
2014,uogTr,uogTrDuax,283,1000,1000,0,1,
2014,uogTr,uogTrDuax,284,1000,1000,0,1,
2014,uogTr,uogTrDuax,285,1000,1000,0,1,
2014,uogTr,uogTrDuax,286,1000,1000,0,1,
2014,uogTr,uogTrDuax,287,1000,1000,0,1,
2014,uogTr,uogTrDuax,288,1000,1000,0,1,
2014,uogTr,uogTrDuax,289,1000,1000,0,1,
2014,uogTr,uogTrDuax,290,1000,1000,0,1,
2014,uogTr,uogTrDuax,291,1000,1000,0,1,
2014,uogTr,uogTrDuax,292,1000,1000,0,1,
2014,uogTr,uogTrDuax,293,1000,1000,0,1,
2014,uogTr,uogTrDuax,294,1000,1000,0,1,
2014,uogTr,uogTrDuax,295,1000,1000,0,1,
2014,uogTr,uogTrDuax,296,1000,1000,0,1,
2014,uogTr,uogTrDuax,297,1000,1000,0,1,
2014,uogTr,uogTrDuax,298,1000,1000,0,1,
2014,uogTr,uogTrDuax,299,1000,1000,0,1,
2014,uogTr,uogTrDuax,300,1000,1000,0,1,
2014,uogTr,uogTrDwl,251,1000,1000,0,1,
2014,uogTr,uogTrDwl,252,1000,1000,0,1,
2014,uogTr,uogTrDwl,253,1000,1000,0,1,
2014,uogTr,uogTrDwl,254,1000,1000,0,1,
2014,uogTr,uogTrDwl,255,1000,1000,0,1,
2014,uogTr,uogTrDwl,256,1000,1000,0,1,
2014,uogTr,uogTrDwl,257,1000,1000,0,1,
2014,uogTr,uogTrDwl,258,1000,1000,0,1,
2014,uogTr,uogTrDwl,259,1000,1000,0,1,
2014,uogTr,uogTrDwl,260,1000,1000,0,1,
2014,uogTr,uogTrDwl,261,1000,1000,0,1,
2014,uogTr,uogTrDwl,262,1000,1000,0,1,
2014,uogTr,uogTrDwl,263,1000,1000,0,1,
2014,uogTr,uogTrDwl,264,1000,1000,0,1,
2014,uogTr,uogTrDwl,265,1000,1000,0,1,
2014,uogTr,uogTrDwl,266,1000,1000,0,1,
2014,uogTr,uogTrDwl,267,1000,1000,0,1,
2014,uogTr,uogTrDwl,268,1000,1000,0,1,
2014,uogTr,uogTrDwl,269,1000,1000,0,1,
2014,uogTr,uogTrDwl,270,1000,1000,0,1,
2014,uogTr,uogTrDwl,271,1000,1000,0,1,
2014,uogTr,uogTrDwl,272,1000,1000,0,1,
2014,uogTr,uogTrDwl,273,1000,1000,0,1,
2014,uogTr,uogTrDwl,274,1000,1000,0,1,
2014,uogTr,uogTrDwl,275,1000,1000,0,1,
2014,uogTr,uogTrDwl,276,1000,1000,0,1,
2014,uogTr,uogTrDwl,277,1000,1000,0,1,
2014,uogTr,uogTrDwl,278,1000,1000,0,1,
2014,uogTr,uogTrDwl,279,1000,1000,0,1,
2014,uogTr,uogTrDwl,280,1000,1000,0,1,
2014,uogTr,uogTrDwl,281,1000,1000,0,1,
2014,uogTr,uogTrDwl,282,1000,1000,0,1,
2014,uogTr,uogTrDwl,283,1000,1000,0,1,
2014,uogTr,uogTrDwl,284,1000,1000,0,1,
2014,uogTr,uogTrDwl,285,1000,1000,0,1,
2014,uogTr,uogTrDwl,286,1000,1000,0,1,
2014,uogTr,uogTrDwl,287,1000,1000,0,1,
2014,uogTr,uogTrDwl,288,1000,1000,0,1,
2014,uogTr,uogTrDwl,289,1000,1000,0,1,
2014,uogTr,uogTrDwl,290,1000,1000,0,1,
2014,uogTr,uogTrDwl,291,1000,1000,0,1,
2014,uogTr,uogTrDwl,292,1000,1000,0,1,
2014,uogTr,uogTrDwl,293,1000,1000,0,1,
2014,uogTr,uogTrDwl,294,1000,1000,0,1,
2014,uogTr,uogTrDwl,295,1000,1000,0,1,
2014,uogTr,uogTrDwl,296,1000,1000,0,1,
2014,uogTr,uogTrDwl,297,1000,1000,0,1,
2014,uogTr,uogTrDwl,298,1000,1000,0,1,
2014,uogTr,uogTrDwl,299,1000,1000,0,1,
2014,uogTr,uogTrDwl,300,1000,1000,0,1,
2014,uogTr,uogTrIwa,251,1000,1000,0,1,
2014,uogTr,uogTrIwa,252,1000,1000,0,1,
2014,uogTr,uogTrIwa,253,1000,1000,0,1,
2014,uogTr,uogTrIwa,254,1000,1000,0,1,
2014,uogTr,uogTrIwa,255,1000,1000,0,1,
2014,uogTr,uogTrIwa,256,1000,1000,0,1,
2014,uogTr,uogTrIwa,257,1000,1000,0,1,
2014,uogTr,uogTrIwa,258,1000,1000,0,1,
2014,uogTr,uogTrIwa,259,1000,1000,0,1,
2014,uogTr,uogTrIwa,260,1000,1000,0,1,
2014,uogTr,uogTrIwa,261,1000,1000,0,1,
2014,uogTr,uogTrIwa,262,1000,1000,0,1,
2014,uogTr,uogTrIwa,263,1000,1000,0,1,
2014,uogTr,uogTrIwa,264,1000,1000,0,1,
2014,uogTr,uogTrIwa,265,1000,1000,0,1,
2014,uogTr,uogTrIwa,266,1000,1000,0,1,
2014,uogTr,uogTrIwa,267,1000,1000,0,1,
2014,uogTr,uogTrIwa,268,1000,1000,0,1,
2014,uogTr,uogTrIwa,269,1000,1000,0,1,
2014,uogTr,uogTrIwa,270,1000,1000,0,1,
2014,uogTr,uogTrIwa,271,1000,1000,0,1,
2014,uogTr,uogTrIwa,272,1000,1000,0,1,
2014,uogTr,uogTrIwa,273,1000,1000,0,1,
2014,uogTr,uogTrIwa,274,1000,1000,0,1,
2014,uogTr,uogTrIwa,275,1000,1000,0,1,
2014,uogTr,uogTrIwa,276,1000,1000,0,1,
2014,uogTr,uogTrIwa,277,1000,1000,0,1,
2014,uogTr,uogTrIwa,278,1000,1000,0,1,
2014,uogTr,uogTrIwa,279,1000,1000,0,1,
2014,uogTr,uogTrIwa,280,1000,1000,0,1,
2014,uogTr,uogTrIwa,281,1000,1000,0,1,
2014,uogTr,uogTrIwa,282,1000,1000,0,1,
2014,uogTr,uogTrIwa,283,1000,1000,0,1,
2014,uogTr,uogTrIwa,284,1000,1000,0,1,
2014,uogTr,uogTrIwa,285,1000,1000,0,1,
2014,uogTr,uogTrIwa,286,1000,1000,0,1,
2014,uogTr,uogTrIwa,287,1000,1000,0,1,
2014,uogTr,uogTrIwa,288,1000,1000,0,1,
2014,uogTr,uogTrIwa,289,1000,1000,0,1,
2014,uogTr,uogTrIwa,290,1000,1000,0,1,
2014,uogTr,uogTrIwa,291,1000,1000,0,1,
2014,uogTr,uogTrIwa,292,1000,1000,0,1,
2014,uogTr,uogTrIwa,293,1000,1000,0,1,
2014,uogTr,uogTrIwa,294,1000,1000,0,1,
2014,uogTr,uogTrIwa,295,1000,1000,0,1,
2014,uogTr,uogTrIwa,296,1000,1000,0,1,
2014,uogTr,uogTrIwa,297,1000,1000,0,1,
2014,uogTr,uogTrIwa,298,1000,1000,0,1,
2014,uogTr,uogTrIwa,299,1000,1000,0,1,
2014,uogTr,uogTrIwa,300,1000,1000,0,1,
2014,ut,utbase,251,1000,794,206,1.18203309692671,3.96153846153846
2014,ut,utbase,252,1000,709,291,1.24688279301746,3.12903225806452
2014,ut,utbase,253,1000,734,266,1.25156445556946,4.09230769230769
2014,ut,utbase,254,1000,756,244,1.19617224880383,3.05
2014,ut,utbase,255,1000,805,195,1.14155251141553,2.74647887323944
2014,ut,utbase,256,1000,824,176,1.12359550561798,2.66666666666667
2014,ut,utbase,257,1000,838,162,1.11731843575419,2.84210526315789
2014,ut,utbase,258,1000,823,177,1.14025085518814,3.27777777777778
2014,ut,utbase,259,1000,858,142,1.09289617486339,2.49122807017544
2014,ut,utbase,260,1000,889,111,1.07991360691145,3
2014,ut,utbase,261,1000,810,190,1.12612612612613,2.43589743589744
